AccountId,ACV_Renewal_Expiry_Date__c,ACV_Renewal_Start_Date__c,Amount,CloseDate,Errors,EXTID__c,Id,Name,Probability,StageName,Type
001Aa00001GhHuYIAV,2024-12-31,2024-01-01,81389.68,2023-12-21,,006AX000004c86K,006Aa00000Ndaf9IAB,OPP_730,100,Closed/Won,Renewal
001Aa00001GhHuYIAV,2025-12-31,2025-01-01,46573,2024-11-21,,006AX0000067acx,006Aa00000NdafAIAR,OPP_960,100,Closed/Won,Renewal
001Aa00001GhHuYIAV,2025-12-31,2025-01-01,34816.68,2024-11-21,,006Sb00000DFAh7,006Aa00000NdafBIAR,OPP_1271,0,Closed/Canceled,Renewal
001Aa00001GhHuYIAV,2026-12-31,2026-01-01,46573,2025-11-28,,006Sb00000DOcUV,006Aa00000NdafCIAR,OPP_1283,60,Proposal,Renewal
001Aa00001GhHxAIAV,2023-03-07,,99,2023-02-07,,006AX000003zydd,006Aa00000NdafDIAR,OPP_655,100,Closed/Won,New business
001Aa00001GhHxBIAV,,,99,2023-02-03,,006AX000003zyte,006Aa00000NdafEIAR,OPP_658,100,Closed/Won,New business
001Aa00001GhHxCIAV,2022-08-27,,89,2022-07-28,,006AX000003zzRq,006Aa00000NdafFIAR,OPP_661,100,Closed/Won,New business
001Aa00001GhHxDIAV,2022-04-23,,71.2,2022-03-24,,006AX000003zzOr,006Aa00000NdafGIAR,OPP_660,100,Closed/Won,New business
001Aa00001GhHxEIAV,2024-03-07,2023-03-08,2106,2023-03-07,,006AX0000041ISM,006Aa00000NdafHIAR,OPP_662,100,Closed/Won,New business
001Aa00001GhHxEIAV,,,2400,2023-03-07,,006AX0000041Iyl,006Aa00000NdafIIAR,OPP_663,100,Closed/Won,New business
001Aa00001GhHxEIAV,,,2565,2023-03-07,,006AX0000041J4O,006Aa00000NdafJIAR,OPP_664,100,Closed/Won,New business
001Aa00001GhHxEIAV,2025-03-07,2024-03-08,2340,2024-05-29,,006AX0000068PZZ,006Aa00000NdafKIAR,OPP_972,100,Closed/Won,Renewal
001Aa00001GhHxEIAV,,,1710,2024-03-07,,006AX0000068PbO,006Aa00000NdafLIAR,OPP_973,0,Closed/Canceled,Up-sell
001Aa00001GhHxEIAV,2026-03-07,2025-03-08,2340,2024-05-28,,006Sb00000E35uM,006Aa00000NdafMIAR,OPP_1302,0,Closed/Canceled,Renewal
001Aa00001GhHxFIAV,2023-04-07,,149,2023-03-07,,006AX0000041caP,006Aa00000NdafNIAR,OPP_665,100,Closed/Won,New business
001Aa00001GhHxGIAV,,,286.08,2022-11-22,,006AX000003bb0Y,006Aa00000NdafOIAR,OPP_586,100,Closed/Won,New business
001Aa00001GhHxHIAV,2024-09-19,2023-09-20,1500,2023-09-20,,006AX000004v2Gn,006Aa00000NdafPIAR,OPP_771,100,Closed/Won,New business
001Aa00001GhHxHIAV,2025-09-18,2024-09-19,2595.04,2024-07-18,,006AX000005IyFo,006Aa00000NdafQIAR,OPP_832,100,Closed/Won,Renewal
001Aa00001GhHxHIAV,2024-09-19,2023-09-20,825,2023-11-20,,006AX000005UU3V,006Aa00000NdafRIAR,OPP_879,100,Closed/Won,New business
001Aa00001GhHxHIAV,2026-09-18,2025-09-19,3100,2025-07-18,,006Sb00000ASKVu,006Aa00000NdafSIAR,OPP_1123,60,Proposal,Renewal
001Aa00001GhHxHIAV,2025-09-18,2024-09-19,600,2024-10-04,,006Sb00000Aj46r,006Aa00000NdafTIAR,OPP_1130,100,Closed/Won,Up-sell
001Aa00001GhHxHIAV,,,1080,2024-12-06,,006Sb00000CFumb,006Aa00000NdafUIAR,OPP_1168,100,Closed/Won,Up-sell
001Aa00001GhHxIIAV,,,20000,2024-10-31,,006AX0000045YuN,006Aa00000NdafVIAR,OPP_681,0,Closed/Canceled,New business
001Aa00001GhHxJIAV,,,99,2022-12-23,,006AX000003fjuZ,006Aa00000NdafWIAR,OPP_593,100,Closed/Won,New business
001Aa00001GhHuZIAV,2022-11-06,2021-12-07,15050.91,2021-09-10,,0062p00001DD6Kv,006Aa00000NdafXIAR,OPP_231,100,Closed/Won,Renewal
001Aa00001GhHuZIAV,2023-12-06,2022-12-07,15953.96,2022-12-07,,0062p00001GQGWB,006Aa00000NdafYIAR,OPP_279,100,Closed/Won,Renewal
001Aa00001GhHuZIAV,2024-12-06,2023-12-07,16751.82,2023-10-02,,006AX000003bJXi,006Aa00000NdafZIAR,OPP_564,100,Closed/Won,Renewal
001Aa00001GhHuZIAV,2025-12-06,2024-12-07,18445.13,2024-09-20,,006AX000005Iz3g,006Aa00000NdafaIAB,OPP_840,100,Closed/Won,Renewal
001Aa00001GhHuZIAV,2026-12-06,2025-12-07,18445.13,2025-09-20,,006Sb00000D29Cf,006Aa00000NdafbIAB,OPP_1224,60,Proposal,Renewal
001Aa00001GhHxKIAV,,,99,2022-12-26,,006AX000003flfJ,006Aa00000NdafcIAB,OPP_594,100,Closed/Won,New business
001Aa00001GhHxKIAV,,,99,2023-01-26,,006AX000003zwzR,006Aa00000NdafdIAB,OPP_654,100,Closed/Won,New business
001Aa00001GhHxLIAV,2023-01-18,,49,2022-12-19,,006AX000003fmTe,006Aa00000NdafeIAB,OPP_595,100,Closed/Won,New business
001Aa00001GhHxMIAV,,,286.08,2022-12-17,,006AX000003fmoP,006Aa00000NdaffIAB,OPP_596,100,Closed/Won,New business
001Aa00001GhHxNIAV,,,286.08,2022-11-09,,006AX000003fn6u,006Aa00000NdafgIAB,OPP_598,100,Closed/Won,New business
001Aa00001GhHxNIAV,,,174.24,2023-01-13,,006AX000003zuyu,006Aa00000NdafhIAB,OPP_649,100,Closed/Won,New business
001Aa00001GhHxOIAV,,,668.16,2022-12-14,,006AX000003fn1P,006Aa00000NdafiIAB,OPP_597,100,Closed/Won,New business
001Aa00001GhHxOIAV,,,286.08,2023-02-14,,006AX000003zwXe,006Aa00000NdafjIAB,OPP_652,100,Closed/Won,New business
001Aa00001GhHxPIAV,,,149,2023-03-28,,006AX0000047bb9,006Aa00000NdafkIAB,OPP_684,100,Closed/Won,New business
001Aa00001GhHxQIAV,,,149,2023-03-20,,006AX0000047cXC,006Aa00000NdaflIAB,OPP_685,100,Closed/Won,New business
001Aa00001GhHxRIAV,,,89,2023-03-24,,006AX0000047dDV,006Aa00000NdafmIAB,OPP_686,100,Closed/Won,New business
001Aa00001GhHxSIAV,,,0,2024-03-29,,006AX000004MQHg,006Aa00000NdafnIAB,OPP_700,0,Closed/Canceled,New business
001Aa00001GhHxSIAV,,,0,2024-02-12,,006AX000004YxU6,006Aa00000NdafoIAB,OPP_725,0,Closed/Canceled,New business
001Aa00001GhHxTIAV,2024-01-08,2023-01-09,1500,2023-01-09,,006AX000003gTtZ,006Aa00000NdafpIAB,OPP_600,100,Closed/Won,New business
001Aa00001GhHuaIAF,,,15020,2021-07-12,,0062p00001DCQNb,006Aa00000NdafqIAB,OPP_222,0,Closed/Lost,New business
001Aa00001GhHxUIAV,,,45000,2023-06-30,,006AX000004W4Hb,006Aa00000NdafrIAB,OPP_712,0,Closed/Lost,New business
001Aa00001GgttbIAB,,,49,2023-01-10,,006AX000003jRbI,006Aa00000NdafsIAB,OPP_613,100,Closed/Won,New business
001Aa00001GgttcIAB,,,49,2023-01-17,,006AX000003jRli,006Aa00000NdaftIAB,OPP_614,100,Closed/Won,New business
001Aa00001GgttdIAB,,,99,2023-03-17,,006AX000003jRw5,006Aa00000NdafuIAB,OPP_615,100,Closed/Won,New business
001Aa00001GgtteIAB,,,99,2023-01-16,,006AX000003jR3o,006Aa00000NdafvIAB,OPP_612,100,Closed/Won,New business
001Aa00001GgttfIAB,,,15000,2023-06-30,,006AX000004Gkrx,006Aa00000NdafwIAB,OPP_699,10,Closed/Lost,New business
001Aa00001GgttgIAB,,,7000,2023-10-06,,006AX000004OCLL,006Aa00000NdafxIAB,OPP_702,0,Closed/Canceled,New business
001Aa00001GgtthIAB,,,7500,2023-11-30,,006AX000004V4e1,006Aa00000NdafyIAB,OPP_711,0,Closed/Canceled,New business
001Aa00001GgttiIAB,2024-07-28,2023-07-01,2340,2023-07-28,,006AX000004XI9D,006Aa00000NdafzIAB,OPP_718,100,Closed/Won,New business
001Aa00001GgttiIAB,,,4190,2023-07-28,,006AX000004ipXx,006Aa00000Ndag0IAB,OPP_759,100,Closed/Won,New business
001Aa00001GgttiIAB,2024-11-01,2023-11-01,4560,2023-11-24,,006AX0000053ofM,006Aa00000Ndag1IAB,OPP_791,100,Closed/Won,New business
001Aa00001GgttiIAB,2023-11-30,,3800,2023-10-20,,006AX000005EFLB,006Aa00000Ndag2IAB,OPP_821,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,,,6000,2023-11-30,,006AX000005R8gU,006Aa00000Ndag3IAB,OPP_872,0,Closed/Lost,Up-sell
001Aa00001GgttiIAB,2023-12-18,,950,2023-11-24,,006AX000005Xbjj,006Aa00000Ndag4IAB,OPP_892,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,2024-02-29,,3800,2024-03-08,,006AX000005ox53,006Aa00000Ndag5IAB,OPP_918,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,2025-07-01,2024-07-01,2340,2024-06-17,,006AX0000067aSY,006Aa00000Ndag6IAB,OPP_959,100,Closed/Won,Renewal
001Aa00001GgttiIAB,2025-10-31,2024-11-01,4560,2024-10-21,,006AX0000068i77,006Aa00000Ndag7IAB,OPP_975,100,Closed/Won,Renewal
001Aa00001GgttiIAB,,,9975,2024-06-17,,006Sb000005BQSY,006Aa00000Ndag8IAB,OPP_1017,100,Closed/Won,Up-sell
001Aa00001GgttiIAB,,,9425,2024-07-18,,006Sb000008YGnK,006Aa00000Ndag9IAB,OPP_1074,100,Closed/Won,Up-sell
001Aa00001GhHvsIAF,,,3800,2022-06-23,,0062p00001JdPN4,006Aa00000NdagAIAR,OPP_385,0,Closed/Canceled,New business
001Aa00001GhHvtIAF,2023-12-06,2022-12-07,6480,2022-12-09,,0062p00001JdYOG,006Aa00000NdagBIAR,OPP_386,100,Closed/Won,New business
001Aa00001GhHvtIAF,2024-12-09,2023-12-08,7135.01,2023-10-10,,006AX000003bJxZ,006Aa00000NdagCIAR,OPP_567,100,Closed/Won,Renewal
001Aa00001GhHvtIAF,2025-12-08,2024-12-09,12150.46,2024-10-09,,006AX000005IyyP,006Aa00000NdagDIAR,OPP_838,100,Closed/Won,Renewal
001Aa00001GhHvtIAF,2024-12-09,2023-12-08,3900,2023-12-18,,006AX000005mULI,006Aa00000NdagEIAR,OPP_917,100,Closed/Won,Up-sell
001Aa00001GhHvtIAF,2026-12-08,2025-12-09,12150.46,2025-10-09,,006Sb00000D2jPo,006Aa00000NdagFIAR,OPP_1244,0,Closed/Canceled,Renewal
001Aa00001GhHvuIAF,,,35000,2023-03-08,,0062p00001JdzRE,006Aa00000NdagGIAR,OPP_391,0,Closed/Canceled,New business
001Aa00001GhHvuIAF,,,1,2022-12-31,,006AX000002Daaa,006Aa00000NdagHIAR,OPP_426,0,Closed/Canceled,New business
001Aa00001GhHvvIAF,,,20000,2022-04-21,,0062p000014J9lC,006Aa00000NdagIIAR,OPP_17,0,Closed/Canceled,Up-sell
001Aa00001GhHvvIAF,,,800,2021-02-01,,0062p000016upGc,006Aa00000NdagJIAR,OPP_79,100,Closed/Won,Up-sell
001Aa00001GhHvvIAF,,,1200,2022-12-09,,006AX000002wSAj,006Aa00000NdagKIAR,OPP_484,100,Closed/Won,Up-sell
001Aa00001GhHvvIAF,,,4200,2023-12-15,,006AX000005li13,006Aa00000NdagLIAR,OPP_915,0,Closed/Canceled,Up-sell
001Aa00001GhHvwIAF,2022-05-04,2021-05-05,1421.4,2021-05-27,,0062p000015vh4S,006Aa00000NdagMIAR,OPP_61,100,Closed/Won,Renewal
001Aa00001GhHvwIAF,2023-05-04,2022-05-05,1421.4,2023-03-13,,0062p00001DDBlr,006Aa00000NdagNIAR,OPP_240,100,Closed/Won,Renewal
001Aa00001GhHvwIAF,2024-05-04,2023-05-05,1507.96,2023-10-24,,006AX0000042E3j,006Aa00000NdagOIAR,OPP_672,100,Closed/Won,Renewal
001Aa00001GhHvwIAF,2025-05-04,2024-05-05,1421.4,2024-03-13,,006AX000005J0CO,006Aa00000NdagPIAR,OPP_861,0,Closed/Canceled,Renewal
001Aa00001GhHvxIAF,,,35000,2021-05-28,,0062p00001Az6c0,006Aa00000NdagQIAR,OPP_158,0,Closed/Lost,New business
001Aa00001GhHvyIAF,2024-03-31,2023-04-01,38000,2023-02-22,,006AX000002PguJ,006Aa00000NdagRIAR,OPP_446,100,Closed/Won,New business
001Aa00001GhHvyIAF,,,10500,2023-06-30,,006AX000004F2qj,006Aa00000NdagSIAR,OPP_693,100,Closed/Won,Up-sell
001Aa00001GhHvyIAF,,,4725,2023-12-20,,006AX000005IrqW,006Aa00000NdagTIAR,OPP_828,100,Closed/Won,New business
001Aa00001GhHvyIAF,2025-05-29,2024-05-30,4680,2024-05-30,,006Sb000004vs6E,006Aa00000NdagUIAR,OPP_1010,100,Closed/Won,Renewal
001Aa00001GhHvyIAF,,,30000,2025-06-30,,006Sb000008T6F8,006Aa00000NdagVIAR,OPP_1071,20,Needs Analysis,New business
001Aa00001GhHvyIAF,2025-05-29,2024-05-30,33320,2024-05-30,,006Sb00000DIrso,006Aa00000NdagWIAR,OPP_1273,0,Closed/Lost,Renewal
001Aa00001GhHvzIAF,,,94320,2021-06-30,,0062p00001AwXan,006Aa00000NdagXIAR,OPP_134,0,Closed/Lost,New business
001Aa00001GhHw0IAF,,,25000,2024-09-09,,006AX000005TmT1,006Aa00000NdagYIAR,OPP_876,0,Closed/Canceled,New business
001Aa00001GhHw1IAF,,,15000,2025-03-28,,006Sb000007ilAj,006Aa00000NdagZIAR,OPP_1059,0,Closed/Canceled,New business
001Aa00001GhHuRIAV,,,12350,2021-07-19,,0062p00001DAZ9O,006Aa00000NdagaIAB,OPP_196,0,Closed/Lost,New business
001Aa00001GhHw2IAF,2022-04-14,2021-04-15,4920,2021-06-01,,0062p00001Ayg8l,006Aa00000NdagbIAB,OPP_154,100,Closed/Won,New business
001Aa00001GhHw2IAF,,,1350,2021-10-18,,0062p00001BTNB7,006Aa00000NdagcIAB,OPP_192,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,,,3500,2021-06-10,,0062p00001DB16B,006Aa00000NdagdIAB,OPP_209,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,2023-04-30,2022-05-01,55892.5,2022-03-15,,0062p00001DDTZy,006Aa00000NdageIAB,OPP_254,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,2023-04-14,2022-04-15,4920,2022-03-21,,0062p00001DDTaN,006Aa00000NdagfIAB,OPP_255,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,,,900,2021-11-18,,0062p00001GQexe,006Aa00000NdaggIAB,OPP_301,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,,,4475,2021-06-01,,0062p00001GT73i,006Aa00000NdaghIAB,OPP_324,100,Closed/Won,New business
001Aa00001GhHw2IAF,2024-04-30,2023-05-01,65681.1,2022-03-15,,0062p00001JdjfH,006Aa00000NdagiIAB,OPP_390,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,2022-04-30,2021-05-01,45090,2021-04-26,,0065700000qhxRq,006Aa00000NdagjIAB,OPP_393,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,,,9000,2022-04-12,,006AX0000026UiC,006Aa00000NdagkIAB,OPP_401,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,2024-04-14,2023-04-15,5283.84,2023-04-15,,006AX000003bff0,006Aa00000NdaglIAB,OPP_591,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,,,7000,2023-09-30,,006AX0000046ZEF,006Aa00000NdagmIAB,OPP_682,0,Closed/Canceled,New business
001Aa00001GhHw2IAF,,,1800,2023-04-21,,006AX000004FMQX,006Aa00000NdagnIAB,OPP_695,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,,,2750,2023-06-20,,006AX000004X6L3,006Aa00000NdagoIAB,OPP_717,100,Closed/Won,Up-sell
001Aa00001GhHw2IAF,2025-04-14,2024-04-15,5723.88,2024-02-20,,006AX000005J06V,006Aa00000NdagpIAB,OPP_854,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,2025-04-30,2024-05-01,65681.1,2024-03-02,,006AX000005J07J,006Aa00000NdagqIAB,OPP_855,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,,,2820,2024-06-29,,006Sb000007GC7d,006Aa00000NdagrIAB,OPP_1053,0,Closed/Canceled,Up-sell
001Aa00001GhHw2IAF,2026-04-14,2025-04-15,5995.28,2025-01-15,,006Sb00000ASEGo,006Aa00000NdagsIAB,OPP_1112,100,Closed/Won,Renewal
001Aa00001GhHw2IAF,2026-04-30,2025-05-01,65681.1,2025-03-02,,006Sb00000D2hd6,006Aa00000NdagtIAB,OPP_1240,0,Closed/Canceled,Renewal
001Aa00001GhHw3IAF,2024-03-27,2024-03-19,2200,2024-02-27,,006AX000005avdh,006Aa00000NdaguIAB,OPP_903,100,Closed/Won,Up-sell
001Aa00001GhHw4IAF,,,1,2024-01-31,,006AX000005C3po,006Aa00000NdagvIAB,OPP_808,0,Closed/Canceled,New business
001Aa00001GhHw5IAF,2022-07-19,2021-07-18,2340,2021-04-20,,0062p00001GQqFD,006Aa00000NdagwIAB,OPP_311,0,Closed/Lost,Renewal
001Aa00001GhHw6IAF,,,0,2025-09-30,,006Sb00000DODxV,006Aa00000NdagxIAB,OPP_1278,10,Prospection,New business
001Aa00001GhHw7IAF,,,6000,2021-06-28,,0062p00001DAZ99,006Aa00000NdagyIAB,OPP_195,0,Closed/Lost,New business
001Aa00001GhHw8IAF,2022-02-20,2021-02-07,10824,2021-01-26,,0062p000015vbGG,006Aa00000NdagzIAB,OPP_41,100,Closed/Won,Renewal
001Aa00001GhHw8IAF,2023-02-20,2022-02-07,10824,2022-02-07,,0062p00001DDVnK,006Aa00000Ndah0IAB,OPP_263,100,Closed/Won,Renewal
001Aa00001GhHw9IAF,,,2840,2021-01-22,,0062p000018e3BR,006Aa00000Ndah1IAB,OPP_114,100,Closed/Won,New business
001Aa00001GhHw9IAF,2022-01-21,2021-05-10,2520,2021-05-10,,0062p00001AzNBz,006Aa00000Ndah2IAB,OPP_162,100,Closed/Won,Up-sell
001Aa00001GhHw9IAF,2022-01-21,2021-06-17,280,2021-06-18,,0062p00001DBpNa,006Aa00000Ndah3IAB,OPP_216,100,Closed/Won,Up-sell
001Aa00001GhHw9IAF,2023-01-21,2022-01-22,6900,2022-01-07,,0062p00001DDVZq,006Aa00000Ndah4IAB,OPP_258,100,Closed/Won,Renewal
001Aa00001GhHw9IAF,2022-01-21,2021-01-22,3120,2021-01-22,,0062p00001GT71I,006Aa00000Ndah5IAB,OPP_322,100,Closed/Won,New business
001Aa00001GhHw9IAF,2024-01-21,2023-01-22,6900,2023-01-22,,006AX000003bKpD,006Aa00000Ndah6IAB,OPP_574,100,Closed/Won,Renewal
001Aa00001GhHw9IAF,2025-01-21,2024-01-22,6081.01,2023-11-13,,006AX000005C455,006Aa00000Ndah7IAB,OPP_809,100,Closed/Won,Renewal
001Aa00001GhHw9IAF,2026-01-21,2025-01-22,6695.29,2024-11-13,,006Sb00000ASFxd,006Aa00000Ndah8IAB,OPP_1114,100,Closed/Won,Renewal
001Aa00001GhHw9IAF,2027-01-21,2026-01-22,6695.29,2025-11-13,,006Sb00000D2UFh,006Aa00000Ndah9IAB,OPP_1231,60,Proposal,Renewal
001Aa00001GhHwAIAV,2022-08-31,2021-09-01,4032,2021-06-15,,0062p000015vbFX,006Aa00000NdahAIAR,OPP_37,100,Closed/Won,Renewal
001Aa00001GhHwAIAV,2023-08-31,2022-09-01,4032,2022-08-08,,0062p00001DDTXU,006Aa00000NdahBIAR,OPP_249,100,Closed/Won,Renewal
001Aa00001GhHwAIAV,2025-02-25,2024-02-26,8100,2024-02-29,,006AX000004YEej,006Aa00000NdahCIAR,OPP_719,100,Closed/Won,New business
001Aa00001GhHwAIAV,,,4032,2022-08-08,,006AX000004mX3Q,006Aa00000NdahDIAR,OPP_767,0,Closed/Lost,Renewal
001Aa00001GhHwAIAV,2026-02-28,2025-03-01,8355.93,2025-01-06,,006Sb00000ASKMD,006Aa00000NdahEIAR,OPP_1122,100,Closed/Won,Renewal
001Aa00001GhHwBIAV,,,50000,2021-12-31,,0062p000014J5Sm,006Aa00000NdahFIAR,OPP_16,0,Closed/Canceled,Up-sell
001Aa00001GhHuSIAV,,,0,2025-05-31,,006Sb00000Cg8ez,006Aa00000NdahGIAR,OPP_1205,10,Prospection,New business
001Aa00001GhHwCIAV,2022-12-31,2022-01-01,13310,2021-12-10,,0062p00001GQXr2,006Aa00000NdahHIAR,OPP_299,100,Closed/Won,Renewal
001Aa00001GhHwCIAV,2023-12-31,2023-01-01,14394.9,2022-12-01,,006AX000003bbQ6,006Aa00000NdahIIAR,OPP_587,100,Closed/Won,Renewal
001Aa00001GhHwCIAV,2024-12-31,2024-01-01,15114.5,2023-12-13,,006AX000005LjtC,006Aa00000NdahJIAR,OPP_866,100,Closed/Won,Renewal
001Aa00001GhHwCIAV,2025-12-31,2025-01-01,15114.5,2024-12-02,,006Sb00000ELEzB,006Aa00000NdahKIAR,OPP_1303,0,Closed/Canceled,Renewal
001Aa00001GhHwDIAV,2022-11-30,2021-12-01,5443.2,2021-11-05,,0062p00001746Kj,006Aa00000NdahLIAR,OPP_105,100,Closed/Won,Renewal
001Aa00001GhHwDIAV,2023-11-30,2022-12-01,5443.2,2022-11-05,,0062p00001746Kk,006Aa00000NdahMIAR,OPP_106,100,Closed/Won,Renewal
001Aa00001GhHwDIAV,2024-11-30,2023-12-01,6804,2023-09-28,,006AX0000042D4i,006Aa00000NdahNIAR,OPP_671,100,Closed/Won,Renewal
001Aa00001GhHwDIAV,2025-11-30,2024-12-01,6885,2024-09-27,,006AX000005J0C0,006Aa00000NdahOIAR,OPP_860,100,Closed/Won,New business
001Aa00001GhHwDIAV,2027-11-30,2026-12-01,6804,2024-09-27,,006Sb00000AS4B0,006Aa00000NdahPIAR,OPP_1108,100,Closed/Won,Renewal
001Aa00001GhHwDIAV,2026-11-30,2025-12-01,6885,2024-09-27,,006Sb00000AwDOw,006Aa00000NdahQIAR,OPP_1134,100,Closed/Won,Renewal
001Aa00001GhHwEIAV,2021-12-31,2021-01-01,414,2021-02-10,,0062p000015vbJ0,006Aa00000NdahRIAR,OPP_47,100,Closed/Won,Renewal
001Aa00001GhHwEIAV,2022-12-31,2022-01-01,414,2022-02-10,,0062p00001DDBhp,006Aa00000NdahSIAR,OPP_235,0,Closed/Lost,Renewal
001Aa00001GhHwFIAV,,2023-12-29,712.57,2024-01-25,,006AX000005BOQF,006Aa00000NdahTIAR,OPP_807,100,Closed/Won,Renewal
001Aa00001GhHwGIAV,2022-03-14,2021-03-15,40500,2021-03-15,,0062p00000yFMYm,006Aa00000NdahUIAR,OPP_2,100,Closed/Won,New business
001Aa00001GhHwGIAV,2023-03-14,2022-03-15,9587,2022-12-30,,006AX000003T5Pc,006Aa00000NdahVIAR,OPP_523,0,Closed/Canceled,Renewal
001Aa00001GhHwGIAV,2025-04-14,2022-04-15,43915.47,2025-08-29,,006AX0000056EtF,006Aa00000NdahWIAR,OPP_799,70,Negociation,Renewal
001Aa00001GhHwGIAV,2025-08-28,2025-08-21,3322,2025-07-08,,006AX000005BKW3,006Aa00000NdahXIAR,OPP_806,20,Needs Analysis,New business
001Aa00001GhHwGIAV,2025-04-14,2024-04-15,11348.91,2024-12-12,,006AX000005LbFW,006Aa00000NdahYIAR,OPP_864,0,Closed/Canceled,Renewal
001Aa00001GhHwGIAV,2026-12-31,2025-01-01,15552,2025-06-30,,006Sb00000CoGFa,006Aa00000NdahZIAR,OPP_1213,20,Needs Analysis,New business
001Aa00001GhHwHIAV,2022-06-30,2021-07-01,19686,2021-02-04,,0062p000016uCq7,006Aa00000NdahaIAB,OPP_72,100,Closed/Won,Renewal
001Aa00001GhHwHIAV,2023-06-30,2022-07-01,20670.55,2022-06-21,,0062p00001GQXs1,006Aa00000NdahbIAB,OPP_300,100,Closed/Won,Renewal
001Aa00001GhHwHIAV,2024-06-30,2023-07-01,21704.08,2023-07-07,,006AX000004MTtx,006Aa00000NdahcIAB,OPP_701,100,Closed/Won,Renewal
001Aa00001GhHwHIAV,2025-06-30,2024-07-01,22246.68,2024-07-01,,006Sb000006iy55,006Aa00000NdahdIAB,OPP_1031,100,Closed/Won,Renewal
001Aa00001GhHwIIAV,2022-05-02,2021-05-03,1500,2021-03-12,,0062p000015vbCc,006Aa00000NdaheIAB,OPP_25,100,Closed/Won,Renewal
001Aa00001GhHwIIAV,2023-05-02,2022-05-03,1200,2022-04-30,,0062p00001AwmwX,006Aa00000NdahfIAB,OPP_141,0,Closed/Lost,Renewal
001Aa00001GhHwJIAV,2021-12-31,2020-07-01,12048.75,2021-04-21,,0062p0000105Lr1,006Aa00000NdahgIAB,OPP_5,100,Closed/Won,Renewal
001Aa00001GhHwJIAV,2022-06-30,2021-07-01,12048.75,2021-04-21,,0062p00001GQqGk,006Aa00000NdahhIAB,OPP_312,0,Closed/Lost,Renewal
001Aa00001GhHwJIAV,2022-12-31,2022-01-01,8032,2021-12-17,,0062p00001GTVXY,006Aa00000NdahiIAB,OPP_327,100,Closed/Won,Renewal
001Aa00001GhHwJIAV,2023-12-31,2023-01-01,8032,2023-03-06,,006AX000003bfc8,006Aa00000NdahjIAB,OPP_590,100,Closed/Won,Renewal
001Aa00001GhHwJIAV,2024-12-31,2024-01-01,8865.83,2024-02-21,,006AX000005C9fq,006Aa00000NdahkIAB,OPP_811,100,Closed/Won,Renewal
001Aa00001GhHwJIAV,2025-03-28,2024-03-29,31920,2024-03-28,,006AX0000066KmK,006Aa00000NdahlIAB,OPP_949,100,Closed/Won,New business
001Aa00001GhHwJIAV,2024-04-30,2024-03-28,2400,2024-03-28,,006Sb000004pkUj,006Aa00000NdahmIAB,OPP_1008,100,Closed/Won,New business
001Aa00001GhHwJIAV,,,2000,2024-09-30,,006Sb00000A1eTv,006Aa00000NdahnIAB,OPP_1087,0,Closed/Canceled,New business
001Aa00001GhHwJIAV,2025-06-11,2025-04-16,5000,2025-04-15,,006Sb00000B2NVG,006Aa00000NdahoIAB,OPP_1136,0,Closed/Canceled,New business
001Aa00001GhHwJIAV,2026-03-27,2025-03-28,1200,2025-06-30,,006Sb00000Cp4R7,006Aa00000NdahpIAB,OPP_1216,0,Closed/Canceled,New business
001Aa00001GhHwJIAV,2026-03-26,2025-03-27,25400,2025-02-26,,006Sb00000D9kov,006Aa00000NdahqIAB,OPP_1267,100,Closed/Won,Renewal
001Aa00001GhHwJIAV,2026-03-26,2026-03-27,4000,2025-02-26,,006Sb00000D9nEv,006Aa00000NdahrIAB,OPP_1268,100,Closed/Won,New business
001Aa00001GhHwJIAV,2026-03-27,2025-03-28,2400,2025-06-30,,006Sb00000EjvWm,006Aa00000NdahsIAB,OPP_1315,0,Closed/Canceled,New business
001Aa00001GhHwJIAV,2026-03-27,2025-03-28,2400,2025-06-30,,006Sb00000Ejxwj,006Aa00000NdahtIAB,OPP_1316,0,Closed/Canceled,New business
001Aa00001GhHwKIAV,,,10000,2021-09-01,,0062p00000yFh3v,006Aa00000NdahuIAB,OPP_3,0,Closed/Canceled,New business
001Aa00001GhHwLIAV,2025-09-18,2024-09-19,6900,2024-09-20,,006Sb00000AR0B4,006Aa00000NdahvIAB,OPP_1098,100,Closed/Won,New business
001Aa00001GhHwLIAV,2026-09-18,2025-09-19,6900,2025-09-20,,006Sb00000D2mU7,006Aa00000NdahwIAB,OPP_1250,60,Proposal,New business
